map_case,noise_model,frame,timestamp,alpha,threshold,opening_count,junction_detected,anchor_mode
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.05,106.12396367440137,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.1,108.03849190206445,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.15,109.95302012972753,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.2,111.86754835739063,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.25,113.78207658505372,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.3,115.6966048127168,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.35,117.61113304037988,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.4,119.52566126804297,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.45,121.44018949570605,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.5,123.35471772336913,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.55,125.26924595103223,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.6,127.18377417869532,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.65,129.0983024063584,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.7,131.0128306340215,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.75,132.92735886168458,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.8,134.84188708934767,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.85,136.75641531701075,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.9,138.67094354467383,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,48,0.8166666666666675,0.95,140.58547177233692,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.05,106.12323425799454,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.1,108.03780087599482,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.15,109.95236749399511,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.2,111.86693411199539,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.25,113.78150072999568,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.3,115.69606734799598,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.35,117.61063396599626,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.4,119.52520058399655,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.45,121.43976720199683,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.5,123.35433381999712,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.55,125.26890043799742,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.6,127.1834670559977,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.65,129.09803367399797,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.7,131.01260029199827,2,False,CLOSED_LOOP_ANCHOR_STOP
M1_PRE_CORRIDOR_55PCT,none,54,0.9166666666666679,0.75,132.92716690999856,2,False,CLOSED_LOOP_ANCHOR_STOP
